Date,USD,EUR,GBP,CAD,JPY,AUD,NZD,CHF,SEK,NOK
3-Nov-08,106.0132452,97.99407541,100.7314544,105.2829793,105.3378588,101.1590128,99.32654443,96.20924057,101.3642825,100.1404622
1-Dec-08,119.7098562,102.7225328,108.2293647,115.9712331,106.2105506,108.6803186,105.4157274,103.8903496,107.9064966,103.6466267
2-Jan-09,123.6959648,103.7059201,111.8772899,117.3529759,108.4833359,115.3167219,112.3316023,102.9784046,108.9164687,101.9499141
2-Feb-09,119.4972951,103.5007698,109.2531221,116.6259627,108.2795579,114.3352062,116.4208889,105.0364703,106.536031,104.5074761
2-Mar-09,117.2443707,106.2372338,109.4354301,116.4172932,108.360321,110.723547,113.3665603,103.8569164,109.5858988,104.7085471
1-Apr-09,120.9869323,106.6138263,111.0204198,119.2870473,107.8891015,109.4015937,105.45769,104.5739787,108.5377591,104.2183241
5-May-09,116.6215372,105.9974164,109.418332,115.253443,107.7988833,106.6890855,109.0686958,104.622561,105.7976772,102.857386
1-Jun-09,110.7261394,103.5996754,106.9366905,110.597315,107.059793,102.4284793,104.2535663,102.1699229,102.3916022,101.393268
1-Jul-09,111.6718327,104.8286201,105.5341744,110.1508969,107.4267501,101.4732413,103.7571688,102.9835077,104.200957,102.0242199
3-Aug-09,111.3591736,105.8130904,105.5626576,110.3590631,106.3692638,100.7389442,104.5884826,105.1263459,105.2672314,101.3783282
1-Sep-09,114.2555235,106.9558501,108.6462513,111.3677995,107.5177967,102.1657175,104.4482408,105.7769642,106.1600729,102.8681286
1-Oct-09,117.1658766,107.668786,110.2944382,112.7504685,107.4521472,101.9999282,104.733707,106.15944,107.1371472,102.4709319
2-Nov-09,115.2906182,107.0510634,109.4468011,110.6676242,106.6468573,100.6001976,103.6557013,106.2888617,107.6717523,102.9826048
1-Dec-09,118.1811974,108.4587577,111.6478048,112.8566279,108.690039,102.8987941,105.2790014,107.6501038,108.1997552,104.5618501
4-Jan-10,112.6018488,106.9349414,108.9576683,109.3815969,107.8020945,99.67086488,104.321288,107.0727217,107.0466556,102.7854996
1-Feb-10,114.5743593,108.8731527,110.466344,111.8830231,108.3058796,102.3823674,106.7997874,108.1793059,108.6837241,104.6065148
1-Mar-10,115.7482947,109.749778,110.8778785,112.2384672,108.5266229,102.4985167,107.7762116,109.3139739,110.458194,105.8120536
1-Apr-10,114.5627793,110.7523726,112.323288,111.5918744,108.5454301,101.5667314,107.2667432,109.1786925,110.9887653,105.9261166
4-May-10,117.3579551,112.1407779,112.8055577,111.6909637,109.4931173,101.6615548,108.4502183,110.6480279,113.2372424,107.0458827
1-Jun-10,120.3409889,114.6205242,115.6878872,112.9571305,109.8565709,104.338344,109.5798663,113.3702826,115.5804417,108.328921
1-Jul-10,125.1118756,115.5419402,117.6246225,115.7773071,111.9968467,106.4330486,112.8921906,114.4909334,115.4530142,109.4333056
2-Aug-10,126.2325852,114.8582016,117.5726935,116.7648418,112.7294348,106.3662015,114.291369,113.6910582,113.9801373,110.1016583
1-Sep-10,129.6975708,120.5813598,121.9182493,120.7479636,112.9422651,109.345692,118.2006308,117.3854616,119.4410126,113.210037
1-Oct-10,130.3250016,119.0810021,122.0331387,121.7465439,113.8813582,106.5910233,118.6441178,115.9099617,116.5370865,110.8803103
1-Nov-10,129.1012342,117.5756896,120.9486931,121.858109,114.1107343,105.4219955,115.7817427,116.1295013,115.1111981,111.2202021
1-Dec-10,125.3700368,113.8198098,117.6296503,117.7158513,112.2963575,104.1384078,113.1077881,114.2781726,112.2286293,109.6400977
4-Jan-11,122.2784752,113.5559336,117.0150061,117.1614656,112.4095974,102.9646147,112.6761022,114.0940164,110.3298945,107.8217295
1-Feb-11,121.0049796,110.7603092,114.6455195,115.9822205,111.8223944,103.373226,114.4843614,111.845631,108.5287166,106.9840993
1-Mar-11,121.0520053,111.7261178,115.5784925,116.1063963,111.3465665,103.2718966,116.3544616,112.3862335,108.6844054,106.634053
1-Apr-11,121.3514422,109.8404688,115.4756581,115.0361229,111.5961689,103.3262815,115.7441301,111.6159578,108.2509782,105.6537734
3-May-11,124.4330004,110.8136089,118.8099484,117.7772694,112.6962879,104.2507271,114.9413893,111.6348108,109.471034,107.276312
1-Jun-11,127.6474962,113.5700616,120.5694676,120.870763,113.360623,105.2827805,117.3229437,114.4504672,110.9512798,109.0025079
1-Jul-11,125.4476453,112.8414188,119.3655833,119.6317405,114.0332937,105.0902545,117.7972487,115.2757093,111.451128,108.7484377
1-Aug-11,131.1582675,116.0606303,124.6321985,123.3559572,115.0713817,107.8626027,118.1345215,117.5543128,115.4998405,111.0389418
1-Sep-11,137.3619261,119.6090577,127.3983481,128.2550302,115.5215926,111.1561687,121.4816177,120.5353835,118.3368452,113.2023866
3-Oct-11,141.9211122,122.991652,131.5467776,131.9682376,116.1963508,113.4534882,124.7489181,123.0656354,122.6808756,117.0029572
